Time,Input Tokens,Output Tokens,Cache Read Tokens,Cache Creation Tokens
2026-03-23 14:21:47.261601+08:00,94,376,0,135536
2026-03-23 14:14:38.712048+08:00,49,833,133718,508
2026-03-23 14:14:15.384132+08:00,49,98,0,133718
2026-03-23 14:14:02.289229+08:00,49,2147,0,131148
2026-03-23 14:13:36.877512+08:00,57767,268,0,0
2026-03-23 14:13:30.785822+08:00,57429,73,0,0
2026-03-23 14:13:25.976303+08:00,49,26,129794,831
2026-03-23 14:13:23.818364+08:00,54406,3564,0,0
2026-03-23 14:13:15.997204+08:00,49,220,128294,1500
2026-03-23 14:13:08.354835+08:00,53668,173,0,0
2026-03-23 14:13:01.309788+08:00,18432,154,0,0
2026-03-23 14:12:57.056027+08:00,49,1524,0,128294
2026-03-23 14:12:31.571484+08:00,49,262,126488,1306
2026-03-23 14:12:17.634644+08:00,92,1468,125911,577
2026-03-23 14:11:55.944352+08:00,92,195,0,125911
2026-03-23 14:11:46.129841+08:00,92,280,0,125207
2026-03-23 14:09:46.058266+08:00,92,530,0,124542
2026-03-23 14:07:29.410598+08:00,46,1939,121961,646
2026-03-23 14:06:49.910588+08:00,46,97,0,121961
2026-03-23 14:06:39.947348+08:00,46,1957,119556,500
2026-03-23 14:05:41.861388+08:00,93,425,119043,513
2026-03-23 14:05:27.701407+08:00,93,390,0,119043
2026-03-23 14:03:08.799804+08:00,47,1822,114961,2004
2026-03-23 14:02:37.195392+08:00,47,131,94930,20031
2026-03-23 14:02:26.378162+08:00,47,97,0,94930
2026-03-23 14:01:49.455405+08:00,47,1342,91479,2096
2026-03-23 14:01:18.347332+08:00,47,1088,0,91479
2026-03-23 14:00:54.491255+08:00,47,1042,0,90372
2026-03-23 13:57:38.289070+08:00,50,879,85503,2769
2026-03-23 13:55:33.057607+08:00,97,455,84454,1049
2026-03-23 13:55:13.398209+08:00,97,106,82371,2083
2026-03-23 13:55:07.734852+08:00,97,2206,0,82371
2026-03-23 13:54:44.113357+08:00,97,126,0,62312
2026-03-23 13:54:38.821671+08:00,41811,443,0,0
2026-03-23 13:54:31.792992+08:00,14369,61,0,0
2026-03-23 13:54:29.681497+08:00,97,237,60566,962
2026-03-23 13:53:28.964022+08:00,47,984,59862,704
2026-03-23 13:53:08.189457+08:00,47,114,55161,4701
2026-03-23 13:53:02.875049+08:00,47,114,54902,259
2026-03-23 13:51:05.749478+08:00,47,136,0,54902
2026-03-23 13:50:59.752309+08:00,94,131,0,41806
2026-03-23 13:50:54.002672+08:00,94,5313,0,168408
2026-03-23 13:47:46.223829+08:00,48,5288,164782,3545
2026-03-23 13:44:49.177060+08:00,95,1760,163946,836
2026-03-23 13:43:40.077664+08:00,95,773,162878,1068
2026-03-23 13:43:11.835405+08:00,95,1028,161654,1224
2026-03-23 13:42:45.169993+08:00,95,874,160215,1439
2026-03-23 13:40:05.998976+08:00,45,154,159383,832
2026-03-23 13:39:57.146813+08:00,45,895,158438,945
2026-03-23 13:38:06.214212+08:00,92,792,0,158438
2026-03-23 13:33:58.430248+08:00,46,821,154618,2745
2026-03-23 13:33:35.155832+08:00,46,75,0,154618
2026-03-23 13:32:02.805752+08:00,93,828,152782,788
2026-03-23 13:30:56.618606+08:00,93,674,152205,577
2026-03-23 13:30:13.301517+08:00,19,633,0,152205
2026-03-23 13:28:35.711407+08:00,19,456,150905,347
2026-03-23 13:27:02.602917+08:00,65,202,0,150905
2026-03-23 13:25:57.191999+08:00,65,1389,148361,1035
2026-03-23 13:25:19.988052+08:00,65,604,146963,1398
2026-03-23 13:24:04.920802+08:00,18,1084,0,146963
2026-03-23 13:20:24.478503+08:00,64,2291,141964,932
2026-03-23 13:19:29.525789+08:00,64,736,0,141964
2026-03-23 13:19:14.760920+08:00,64,152,137219,4102
2026-03-23 13:19:07.650908+08:00,64,106,0,137219
2026-03-23 13:18:58.792345+08:00,64,109,134784,1469
2026-03-23 13:18:52.518138+08:00,64,1182,133045,1739
2026-03-23 13:18:36.448648+08:00,64,464,132644,401
2026-03-23 13:18:17.491591+08:00,64,107,0,132644
2026-03-23 13:17:33.345619+08:00,17,107,131169,1465
2026-03-23 13:17:21.151257+08:00,17,1620,130613,556
2026-03-23 13:15:38.690678+08:00,17,465,129358,1255
2026-03-23 13:14:01.358400+08:00,63,1070,128671,687
2026-03-23 13:13:40.920670+08:00,63,98,127707,964
2026-03-23 13:13:34.830551+08:00,63,919,127404,303
2026-03-23 13:13:19.268283+08:00,63,95,0,127404
2026-03-23 13:12:56.861137+08:00,63,23,127016,353
2026-03-23 13:10:53.502895+08:00,16,103,0,127016
2026-03-23 13:10:47.291493+08:00,16,1344,123268,2367
2026-03-23 13:10:27.607151+08:00,16,125,123004,264
2026-03-23 13:10:21.548558+08:00,16,74,122397,607
2026-03-23 13:08:53.354585+08:00,62,469,120251,2146
2026-03-23 13:06:42.793943+08:00,62,1964,0,120251
2026-03-23 13:06:11.926057+08:00,15,520,103562,1266
2026-03-23 13:05:53.568422+08:00,15,109,101626,1936
2026-03-23 13:05:47.790504+08:00,15,1594,100974,652
2026-03-23 13:05:29.837368+08:00,15,285,73498,27476
2026-03-23 13:05:19.112210+08:00,15,85,72942,556
2026-03-23 13:04:59.737920+08:00,15,541,0,72942
2026-03-23 13:04:47.028338+08:00,15,119,57504,499
2026-03-23 13:04:01.569277+08:00,15,401,0,57504
2026-03-23 13:03:53.731367+08:00,15,144,54336,1057
2026-03-23 13:01:22.442144+08:00,61,973,53666,670
2026-03-23 13:01:02.215239+08:00,61,245,52329,1337
2026-03-23 13:00:52.716598+08:00,61,81,0,52329
2026-03-23 12:58:41.481258+08:00,52,4489,123415,1951
2026-03-23 12:57:04.913302+08:00,99,543,0,123415
2026-03-23 12:56:51.456977+08:00,99,139,119287,99
2026-03-23 12:56:29.245276+08:00,99,18,117610,1677
2026-03-23 12:56:24.261416+08:00,99,2064,0,117610
2026-03-23 12:55:04.103920+08:00,99,129,117323,90
2026-03-23 12:54:50.368793+08:00,99,71,116783,540
2026-03-23 12:54:44.340790+08:00,99,484,0,116783
2026-03-23 12:54:34.251901+08:00,99,537,115848,368
2026-03-23 12:53:33.525453+08:00,55,57,112961,2887
2026-03-23 12:53:27.552195+08:00,55,3672,104455,8506
2026-03-23 12:52:51.457265+08:00,55,138,103089,1366
2026-03-23 12:52:45.521086+08:00,55,104,103064,25
2026-03-23 12:52:20.869274+08:00,55,104,102970,94
2026-03-23 12:51:30.909233+08:00,55,63,101732,1238
2026-03-23 12:51:24.900947+08:00,55,87,0,101732
2026-03-23 12:51:18.390731+08:00,55,395,100816,62
2026-03-23 12:51:03.683401+08:00,9,581,96248,4568
2026-03-23 12:50:45.825830+08:00,9,167,95884,364
2026-03-23 12:50:38.961048+08:00,9,88,95718,166
2026-03-23 12:49:43.032605+08:00,9,81,95236,482
2026-03-23 12:49:37.079560+08:00,9,336,92906,2330
2026-03-23 12:49:28.542298+08:00,9,2416,89518,3388
2026-03-23 12:48:54.091789+08:00,9,133,88047,1471
2026-03-23 12:46:36.719419+08:00,54,1280,87545,502
2026-03-23 12:45:51.867985+08:00,54,290,86034,1511
2026-03-23 12:45:42.102116+08:00,54,155,85123,911
2026-03-23 12:45:31.070747+08:00,54,722,84608,515
2026-03-23 12:45:15.470716+08:00,54,452,84459,149
2026-03-23 12:43:09.876650+08:00,8,1048,0,84459
2026-03-23 12:42:07.942038+08:00,57,518,83352,508
2026-03-23 12:41:12.927961+08:00,57,444,82748,604
2026-03-23 12:40:01.748577+08:00,57,446,81986,762
2026-03-23 12:38:23.844035+08:00,11,764,0,81986
2026-03-23 12:33:21.847573+08:00,56,679,64898,16127
2026-03-23 12:33:03.113808+08:00,10,80,0,64898
2026-03-23 12:28:46.027198+08:00,21,574,63380,773
2026-03-23 12:28:03.583125+08:00,21,746,59646,3734
2026-03-23 12:25:19.791175+08:00,67,965,0,59646
2026-03-23 12:11:04.384352+08:00,24,575,0,58911
2026-03-23 11:54:34.864178+08:00,44596,721,0,0
2026-03-23 11:54:25.910244+08:00,31710,126,0,0
2026-03-23 11:54:15.564227+08:00,351,160,0,0
2026-03-23 11:35:48.197079+08:00,52,655,57444,615
2026-03-23 11:33:32.245336+08:00,52,456,0,57444
2026-03-23 11:29:20.057277+08:00,85,629,0,56737
2026-03-23 11:25:31.462968+08:00,38,558,56020,55
2026-03-23 11:24:24.972409+08:00,38,532,0,56020
2026-03-23 11:20:48.670116+08:00,33,532,55371,0
2026-03-23 11:19:34.688291+08:00,33,538,55371,0
2026-03-23 11:18:29.792682+08:00,33,501,55325,46
2026-03-23 11:15:51.143902+08:00,79,493,0,55325
2026-03-23 05:07:48.754523+08:00,86,36,9085,21701
2026-03-23 05:07:45.203595+08:00,86,8,0,9085
2026-03-23 05:07:41.582985+08:00,86,257,30182,227
2026-03-23 05:07:36.814477+08:00,86,74,0,30182
2026-03-23 05:07:35.096704+08:00,223,118,0,0
2026-03-23 05:07:12.075077+08:00,63,8,155189,220
2026-03-23 05:07:09.982999+08:00,214,270,0,0
2026-03-23 05:06:32.324443+08:00,63,201,154647,542
2026-03-23 05:06:16.669137+08:00,63,151,0,154647
2026-03-23 05:00:36.932870+08:00,64,8,0,49402
2026-03-23 05:00:34.001893+08:00,64,130,153600,283
2026-03-23 05:00:27.579889+08:00,64,79,49330,104270
2026-03-23 05:00:21.075489+08:00,64,8,0,49330
2026-03-23 05:00:18.037180+08:00,64,79,153003,251
2026-03-23 05:00:11.995297+08:00,64,95,49280,103723
2026-03-23 05:00:04.794402+08:00,64,8,0,49280
2026-03-23 05:00:01.820233+08:00,71,231,151707,444
2026-03-23 04:59:54.772723+08:00,71,216,49142,102565
2026-03-23 04:59:46.095667+08:00,71,637,49131,11
2026-03-23 04:59:31.805029+08:00,71,57,0,49131
2026-03-23 04:59:27.809931+08:00,71,150,0,151410
2026-03-23 04:56:36.630365+08:00,53,35,0,30209
2026-03-23 04:53:32.257319+08:00,94,31,8868,21196
2026-03-23 04:53:28.892490+08:00,94,8,0,8868
2026-03-23 04:53:26.788155+08:00,94,219,29679,52
2026-03-23 04:53:25.648809+08:00,210,105,0,0
2026-03-23 04:53:05.013652+08:00,94,36,8726,20953
2026-03-23 04:53:01.627768+08:00,94,8,0,8726
2026-03-23 04:52:59.336628+08:00,94,287,8595,20521
2026-03-23 04:52:53.337294+08:00,94,8,0,8595
2026-03-23 04:52:51.114189+08:00,94,99,28399,229
2026-03-23 04:52:47.886796+08:00,94,98,28329,70
2026-03-23 04:52:41.905180+08:00,218,132,0,0
2026-03-23 04:51:55.448037+08:00,94,46,27922,407
2026-03-23 04:51:51.835911+08:00,0,208,94,27922
2026-03-23 04:51:41.604419+08:00,3093,44,29694,669
2026-03-23 04:51:38.014471+08:00,458,17,0,0
2026-03-23 04:49:17.776325+08:00,21,8,0,49047
2026-03-23 04:48:50.306558+08:00,21,8,49043,6
2026-03-23 04:48:43.136261+08:00,21,8,49043,0
2026-03-23 04:48:36.696206+08:00,21,8,0,49043
2026-03-23 04:48:33.843311+08:00,21,393,148818,1553
2026-03-23 04:48:24.453461+08:00,21,1390,148062,756
2026-03-23 04:48:10.860210+08:00,69,653,147595,467
2026-03-23 04:47:58.115974+08:00,294,195,0,0
2026-03-23 04:47:02.472400+08:00,69,367,47649,99946
2026-03-23 04:46:51.272385+08:00,69,8,0,47649
2026-03-23 04:46:47.461790+08:00,69,194,47547,99610
2026-03-23 04:46:40.741340+08:00,69,8,0,47547
2026-03-23 04:46:37.770175+08:00,69,208,146167,464
2026-03-23 04:46:29.367707+08:00,69,194,145830,337
2026-03-23 04:46:24.880319+08:00,242,245,0,0
2026-03-23 04:45:01.377011+08:00,22,335,0,145830
2026-03-23 04:44:51.065318+08:00,22,130,144616,666
2026-03-23 04:44:42.990882+08:00,238,139,0,0
2026-03-23 04:43:54.794183+08:00,22,623,0,144616
2026-03-23 04:43:38.259110+08:00,312,381,0,0
2026-03-23 04:42:57.201325+08:00,22,303,47100,97096
2026-03-23 04:42:47.311831+08:00,22,621,47089,11
2026-03-23 04:42:32.625599+08:00,22,65,0,47089
2026-03-23 04:42:28.382883+08:00,22,107,47003,96570
2026-03-23 04:42:17.978182+08:00,212,70,0,0
2026-03-23 04:41:39.354185+08:00,66,633,46991,12
2026-03-23 04:41:12.395037+08:00,66,67,0,46991
2026-03-23 04:41:08.114643+08:00,66,100,46967,96292
2026-03-23 04:41:00.621328+08:00,66,8,0,46967
2026-03-23 04:40:57.716308+08:00,66,115,46950,96115
2026-03-23 04:40:54.316142+08:00,269,265,0,0
2026-03-23 04:40:31.454589+08:00,66,8,0,46950
2026-03-23 04:40:28.023216+08:00,66,115,46885,96164
2026-03-23 04:40:25.809252+08:00,253,314,0,0
2026-03-23 04:38:55.473119+08:00,19,8,0,46885
2026-03-23 04:38:52.278848+08:00,19,73,139884,2950
2026-03-23 04:38:46.217514+08:00,19,3656,139848,36
2026-03-23 04:38:15.509187+08:00,19,3688,138670,1178
2026-03-23 04:38:13.591846+08:00,222,110,0,0
2026-03-23 04:37:42.477831+08:00,19,1191,137818,852
2026-03-23 04:37:28.373633+08:00,19,931,0,137818
2026-03-23 04:37:14.914424+08:00,19,103,0,137052
2026-03-23 04:33:54.043829+08:00,67,28,0,136353
2026-03-23 04:23:48.280098+08:00,37,37,135606,556
2026-03-23 04:23:39.741213+08:00,37,354,135245,361
2026-03-23 04:23:33.046315+08:00,37,268,134030,1215
2026-03-23 04:23:25.177244+08:00,37,1102,0,134030
2026-03-23 04:13:04.706037+08:00,83,28,0,133203
2026-03-23 04:02:59.046868+08:00,85,28,0,132984
2026-03-23 03:52:50.922181+08:00,50,8,0,42144
2026-03-23 03:52:48.364380+08:00,50,70,0,132601
2026-03-23 03:52:43.037307+08:00,50,1979,129977,896
2026-03-23 03:52:21.410456+08:00,50,1021,0,129977
2026-03-23 03:52:08.855680+08:00,50,955,128333,766
2026-03-23 03:51:55.852399+08:00,50,55,127928,405
2026-03-23 03:51:51.148516+08:00,50,84,127240,688
2026-03-23 03:49:04.009383+08:00,96,28,0,127240
2026-03-23 03:43:26.260093+08:00,91,148,27583,5515
2026-03-23 03:43:21.616842+08:00,219,260,0,0
2026-03-23 03:43:20.793413+08:00,0,44,91,27583
2026-03-23 03:38:57.824324+08:00,94,8,0,39542
2026-03-23 03:38:55.180118+08:00,94,58,125354,1608
2026-03-23 03:38:49.048340+08:00,94,1831,124297,1057
2026-03-23 03:38:28.038977+08:00,94,1247,123539,758
2026-03-23 03:38:11.748506+08:00,94,123,123067,472
2026-03-23 03:38:04.931101+08:00,94,355,122787,280
2026-03-23 03:37:56.893082+08:00,94,63,122110,677
2026-03-23 03:37:50.491795+08:00,94,645,121073,1037
2026-03-23 03:37:37.544283+08:00,94,815,36730,84343
2026-03-23 03:36:09.942563+08:00,94,8,0,36730
2026-03-23 03:36:06.943077+08:00,94,65,119202,1433
2026-03-23 03:36:00.292064+08:00,49,1708,117965,1237
2026-03-23 03:35:42.116175+08:00,49,1623,117215,750
2026-03-23 03:35:27.038648+08:00,49,55,116998,217
2026-03-23 03:35:18.749883+08:00,49,55,115592,1406
2026-03-23 03:35:13.998795+08:00,49,1433,114090,1502
2026-03-23 03:34:58.116270+08:00,49,1929,33190,80900
2026-03-23 03:34:30.044112+08:00,49,8,0,33190
2026-03-23 03:34:27.456133+08:00,49,59,112054,1615
2026-03-23 03:34:22.808522+08:00,49,1750,104141,7913
2026-03-23 03:33:59.905306+08:00,95,10170,95675,8466
2026-03-23 03:32:13.836181+08:00,95,48,94557,1118
2026-03-23 03:32:08.424100+08:00,95,55,92674,1883
2026-03-23 03:32:04.162702+08:00,95,55,90956,1718
2026-03-23 03:31:59.737824+08:00,95,55,90044,912
2026-03-23 03:31:55.108361+08:00,95,990,24878,65166
2026-03-23 03:31:32.980705+08:00,95,8,0,24878
2026-03-23 03:31:30.542932+08:00,95,64,87683,1921
2026-03-23 03:31:25.542958+08:00,95,2303,0,87683
2026-03-23 03:31:02.547465+08:00,95,1188,84469,2183
2026-03-23 03:30:48.399724+08:00,95,2705,0,84469
2026-03-23 03:30:09.354723+08:00,95,8,0,21147
2026-03-23 03:30:07.026666+08:00,95,65,0,78928
2026-03-23 03:29:53.227396+08:00,0,1300,16,77421
2026-03-23 03:29:23.495114+08:00,0,380,73449,6693
2026-03-23 03:28:26.321793+08:00,0,380,73388,61
2026-03-23 03:27:31.559425+08:00,0,38,71190,2198
2026-03-23 03:27:24.317798+08:00,0,380,70894,296
2026-03-23 03:21:50.574523+08:00,28419,909,0,0
2026-03-23 03:21:37.270617+08:00,104579,42,0,0
2026-03-23 03:21:20.222245+08:00,101896,74,0,0
2026-03-23 03:21:01.741570+08:00,26067,1084,0,0
2026-03-23 03:20:53.260101+08:00,101324,26,0,0
2026-03-23 03:20:45.481595+08:00,98707,187,0,0
2026-03-23 03:20:24.661148+08:00,24217,815,0,0
2026-03-23 03:20:16.623108+08:00,98204,8,0,0
2026-03-23 03:20:09.744883+08:00,96577,41,0,0
2026-03-23 03:19:54.609918+08:00,22871,934,0,0
2026-03-23 03:19:44.090511+08:00,96086,12,0,0
2026-03-23 03:19:36.257217+08:00,94323,232,0,0
2026-03-23 03:19:26.217293+08:00,91070,360,0,0
2026-03-23 03:19:08.590112+08:00,19948,1197,0,0
2026-03-23 03:18:58.912852+08:00,88670,416,0,0
2026-03-23 03:18:43.688447+08:00,19720,637,0,0
2026-03-23 03:18:36.563973+08:00,86515,40,0,0
2026-03-23 03:18:20.696700+08:00,18975,512,0,0
2026-03-23 03:18:14.454635+08:00,84631,260,0,0
2026-03-23 03:18:05.095845+08:00,71018,171,0,0
2026-03-23 03:17:58.344591+08:00,55436,60,0,0
2026-03-23 03:15:25.585245+08:00,53,22,74159,422
2026-03-23 03:14:43.776204+08:00,100,245,73756,403
2026-03-23 03:14:35.840394+08:00,100,337,73379,377
2026-03-23 03:14:28.543959+08:00,100,283,72147,1232
2026-03-23 03:14:22.029945+08:00,100,1388,70285,1862
2026-03-23 03:14:09.108430+08:00,100,2332,69614,671
2026-03-23 03:13:47.520604+08:00,207,113,0,0
2026-03-23 03:13:21.812964+08:00,100,657,66758,2856
2026-03-23 03:13:06.420394+08:00,100,54,66630,128
2026-03-23 03:13:03.543406+08:00,225,107,0,0
2026-03-23 03:12:41.466123+08:00,100,95,65612,1018
2026-03-23 03:12:36.106237+08:00,100,1118,65404,208
2026-03-23 03:12:20.831494+08:00,286,300,0,0
2026-03-23 03:11:07.084414+08:00,50,165,63355,2049
2026-03-23 03:11:00.708227+08:00,50,2581,63240,115
2026-03-23 03:10:39.538199+08:00,285,275,0,0
2026-03-23 03:10:03.977286+08:00,50,2734,0,63240
2026-03-23 03:09:42.722055+08:00,588,24,0,0
2026-03-23 03:09:33.607863+08:00,50,55,57798,2693
2026-03-23 03:09:28.868078+08:00,50,52,0,57798
2026-03-23 03:09:24.613800+08:00,50,345,56862,492
2026-03-23 03:09:06.312766+08:00,97,309,54359,2503
2026-03-23 03:08:58.864722+08:00,97,3256,52999,1360
2026-03-23 03:08:20.958322+08:00,30907,912,0,0
2026-03-23 03:08:08.943076+08:00,20060,145,0,0
2026-03-23 03:08:05.605923+08:00,1305,2774,0,0
2026-03-23 03:08:05.090513+08:00,12798,367,0,0
2026-03-23 03:08:00.967504+08:00,97,274,51328,1671
2026-03-23 03:07:51.604249+08:00,97,1,0,51328
2026-03-23 03:02:11.900893+08:00,98,564,49131,520
2026-03-23 03:02:06.352501+08:00,226,715,0,0
2026-03-23 03:01:44.223089+08:00,98,489,49034,97
2026-03-23 03:01:40.057385+08:00,228,416,0,0
2026-03-23 03:01:08.625788+08:00,98,63,47904,1130
2026-03-23 03:01:06.659085+08:00,869,193,0,0
2026-03-23 02:59:48.412498+08:00,86,469,66,47838
2026-03-23 02:59:38.117969+08:00,86,680,0,66
2026-03-23 02:59:17.259917+08:00,86,31,46235,308
2026-03-23 02:59:14.526622+08:00,214,20,0,0
2026-03-23 02:57:53.921798+08:00,86,288,44548,1687
2026-03-23 02:57:47.976331+08:00,231,240,0,0
2026-03-23 02:57:39.956149+08:00,86,90,0,44548
2026-03-23 02:57:35.638804+08:00,86,508,43485,408
2026-03-23 02:57:28.446231+08:00,86,107,37733,5752
2026-03-23 02:57:10.809069+08:00,86,143,37260,473
2026-03-23 02:57:05.458441+08:00,86,89,35776,1484
2026-03-23 02:57:02.344254+08:00,231,190,0,0
2026-03-23 02:55:22.851045+08:00,39,63,35339,437
2026-03-23 02:55:14.562383+08:00,39,186,35123,216
2026-03-23 02:54:54.655604+08:00,39,72,29132,5991
2026-03-23 02:54:50.080451+08:00,39,47,27624,1508
2026-03-23 02:54:37.184706+08:00,39,80,0,27624
2026-03-23 02:54:29.693012+08:00,256,251,0,0
2026-03-23 02:54:15.975241+08:00,39,45,0,27429
2026-03-23 02:52:01.608870+08:00,0,25,40119,424
2026-03-23 02:51:58.093596+08:00,331,14,0,0
2026-03-23 02:49:32.587446+08:00,0,116,39325,936
2026-03-23 02:49:27.986724+08:00,0,74,29524,9830
2026-03-23 02:49:22.816291+08:00,0,159,30777,821
2026-03-23 02:49:17.040701+08:00,0,145,30692,107
2026-03-23 02:49:10.654974+08:00,2388,45,27548,611
2026-03-23 02:49:07.979480+08:00,307,13,0,0
2026-03-23 02:46:21.977075+08:00,0,61,104904,23
2026-03-23 02:46:15.120079+08:00,0,12,104167,604
2026-03-23 02:46:08.188013+08:00,0,322,100233,4150
2026-03-23 02:45:56.637767+08:00,502,14,0,0
2026-03-23 02:41:19.053830+08:00,0,0,94830,4064
2026-03-23 02:41:11.931174+08:00,0,380,97595,1212
2026-03-23 02:36:21.199864+08:00,0,0,89809,3684
2026-03-23 02:36:15.504822+08:00,0,380,91534,1872
2026-03-23 02:33:16.306843+08:00,0,0,84695,3560
2026-03-23 02:33:11.139709+08:00,0,380,85261,2905
2026-03-23 02:32:10.512757+08:00,0,27,80508,78
2026-03-23 02:32:03.579597+08:00,0,54,80127,353
2026-03-23 02:31:41.208594+08:00,0,152,78147,1755
2026-03-23 02:29:39.783620+08:00,0,0,76237,2516
2026-03-23 02:29:33.992822+08:00,0,380,77264,1401
2026-03-23 02:26:32.164938+08:00,0,0,71967,3039
2026-03-23 02:26:25.913760+08:00,0,380,73602,1325
2026-03-23 02:24:17.560985+08:00,0,0,69484,1619
2026-03-23 02:24:10.545693+08:00,0,380,68993,2022
2026-03-23 02:23:45.293958+08:00,0,163,66141,879
2026-03-23 02:21:18.233729+08:00,0,0,66048,294
2026-03-23 02:21:12.798812+08:00,0,212,65350,884
2026-03-23 02:21:05.725186+08:00,0,380,65062,780
2026-03-23 02:16:19.280127+08:00,100,1,65908,1747
2026-03-23 02:16:09.230568+08:00,100,2256,61526,4382
2026-03-23 02:15:41.827704+08:00,45454,3260,0,0
2026-03-23 02:15:14.441768+08:00,43536,228,0,0
2026-03-23 02:15:09.045556+08:00,35214,239,0,0
2026-03-23 02:15:03.510561+08:00,17686,254,0,0
2026-03-23 02:14:59.480563+08:00,13242,244,0,0
2026-03-23 02:14:56.001689+08:00,53,884,59705,1821
2026-03-23 02:14:38.692089+08:00,28947,1229,0,0
2026-03-23 02:14:19.551823+08:00,12797,278,0,0
2026-03-23 02:14:14.495086+08:00,53,243,0,59705
2026-03-23 02:14:04.635830+08:00,31419,1553,0,0
2026-03-23 02:13:58.493403+08:00,45304,1221,0,0
2026-03-23 02:13:47.642808+08:00,30255,77,0,0
2026-03-23 02:13:43.967226+08:00,17800,416,0,0
2026-03-23 02:13:42.240821+08:00,19852,209,0,0
2026-03-23 02:13:39.498956+08:00,15608,57,0,0
2026-03-23 02:13:38.603295+08:00,18043,359,0,0
2026-03-23 02:13:35.684309+08:00,15368,110,0,0
2026-03-23 02:13:33.203358+08:00,15082,73,0,0
2026-03-23 02:13:30.873460+08:00,12834,349,0,0
2026-03-23 02:13:29.782453+08:00,12841,102,0,0
2026-03-23 02:13:26.893508+08:00,53,667,9881,45970
2026-03-23 02:13:12.010782+08:00,22509,786,0,0
2026-03-23 02:13:01.387512+08:00,21289,161,0,0
2026-03-23 02:12:57.962290+08:00,14973,162,0,0
2026-03-23 02:12:52.469044+08:00,53,8,0,9881
2026-03-23 02:12:50.239908+08:00,12824,119,0,0
2026-03-23 02:12:46.937284+08:00,53,277,52935,1690
2026-03-23 02:12:41.773626+08:00,705,323,0,0
2026-03-23 02:11:01.699864+08:00,97,18,52740,195
2026-03-23 02:10:29.145751+08:00,97,185,52389,351
2026-03-23 02:10:20.508807+08:00,97,193,52049,340
2026-03-23 02:10:10.695174+08:00,97,88,50126,1923
2026-03-23 02:10:01.961417+08:00,97,2011,48144,1982
2026-03-23 02:09:42.729772+08:00,97,144,47933,211
2026-03-23 02:09:34.310808+08:00,97,97,0,47933
2026-03-23 02:09:29.628033+08:00,297,209,0,0
2026-03-23 02:06:00.518393+08:00,98,96,45962,1771
2026-03-23 02:05:53.602169+08:00,98,1905,45773,189
2026-03-23 02:05:24.548951+08:00,98,60,45572,201
2026-03-23 02:05:17.038064+08:00,98,39,45020,552
2026-03-23 02:05:09.944725+08:00,98,35,35637,9383
2026-03-23 02:05:01.877884+08:00,0,130,98,35637
2026-03-23 02:04:55.602226+08:00,628,231,0,0
2026-03-23 01:22:42.725452+08:00,64,259,32028,9359
2026-03-23 01:22:35.494978+08:00,64,105,0,32028
2026-03-23 01:22:30.793688+08:00,64,137,0,31713
2026-03-23 01:22:30.356158+08:00,1046,0,0,0
2026-03-22 22:36:21.684518+08:00,635,296,38583,10424
2026-03-22 22:33:13.610616+08:00,909,367,38042,10354
2026-03-22 22:32:56.965069+08:00,675,464,27274,21083
2026-03-22 22:32:50.635523+08:00,416,252,37060,9961
2026-03-22 22:32:45.297250+08:00,714,2408,32839,11788
2026-03-22 22:32:30.268248+08:00,174,147,34144,10836
2026-03-22 22:32:03.323905+08:00,547,2064,31922,12626
2026-03-22 22:31:49.129549+08:00,697,195,36935,7167
2026-03-22 22:29:31.941243+08:00,180,330,35445,8906
2026-03-22 22:29:23.445098+08:00,3,87,123193,530
2026-03-22 22:28:29.011114+08:00,616,522,32538,11051
2026-03-22 22:27:23.409225+08:00,582,135,32476,11019
2026-03-22 22:27:19.562527+08:00,0,1217,22539,20805
2026-03-22 22:27:00.461230+08:00,0,380,172914,1650
